Mfg_Part_Num,Fine,Taxonomy_Confidence,Manufacturer_Confidence,Brand_Confidence,Supplier_vs_Manufacturer_Flag,Num_Attributes_Candidate,Num_Attributes_Fused,Num_Conflicts,Overall_Confidence,Overall_Confidence_Band,Needs_Review,Review_Reasons,Validation_Issues,Live_Evidence_Sources
543005420,Deck Boards,HIGH,HIGH,HIGH,True,1,1,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1516891,Deck Boards,HIGH,HIGH,HIGH,True,1,1,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1516892,Deck Boards,HIGH,HIGH,HIGH,True,1,1,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1516893,Deck Boards,HIGH,HIGH,HIGH,True,1,1,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1516894,Deck Boards,HIGH,HIGH,HIGH,True,1,1,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1516895,Deck Boards,HIGH,HIGH,HIGH,True,1,1,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543007016,Deck Boards,HIGH,HIGH,HIGH,True,1,1,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543007020,Deck Boards,HIGH,HIGH,HIGH,True,1,1,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543007412,Deck Boards,HIGH,HIGH,HIGH,True,1,1,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543007416,Deck Boards,HIGH,HIGH,HIGH,True,1,1,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543007420,Deck Boards,HIGH,HIGH,HIGH,True,1,1,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
ADR5117512CS,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
ADR5117512MH,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
ADR5117512WT,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
ADR5117512AW,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
ADR5117512CG,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
ADR5117512FW,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1508395,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1508396,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
ADCR5117512BS,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
ADCR5117512SG,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Parksite (6151)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TIMBERTECH' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543140908,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('U S Lumber (3073)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543142908,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('U S Lumber (3073)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543143908,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('U S Lumber (3073)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543140912,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('U S Lumber (3073)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543142912,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('U S Lumber (3073)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543143912,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('U S Lumber (3073)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1513715,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1513716,Deck Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1513722,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1513723,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1513729,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1513730,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543076916,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1516876,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543076936,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1516878,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1516884,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1516885,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543005916,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
1516902,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
543007916,Fascia Boards,HIGH,HIGH,HIGH,True,3,3,0,0.51,MEDIUM,Yes,Part_Manuf ('Boise Cascade Building Materials (BOICA)') resolved as SUPPLIER/DISTRIBUTOR; legal manufacturer resolved from raw brand 'TREX' | extraction: item type not confidently identified | no live manufacturer-source evidence gathered for this row in this run -- attributes remain UNVERIFIED (regex/candidate layer only),,0
